time,flow
2024/12/04 15:18,2501
2024/12/04 15:21,2482
2024/12/04 15:24,2520
2024/12/04 15:27,2499
2024/12/04 15:30,2455
2024/12/04 15:33,2471
2024/12/04 15:36,2442
2024/12/04 15:39,2520
2024/12/04 15:42,2544
2024/12/04 15:45,2570
2024/12/04 15:48,2519
2024/12/04 15:51,2566
2024/12/04 15:54,2541
2024/12/04 15:57,2627
2024/12/04 16:00,2638
2024/12/04 16:03,2083
2024/12/04 16:06,2285
2024/12/04 16:09,2214
2024/12/04 16:12,2207
2024/12/04 16:15,2250
2024/12/04 16:18,2247
2024/12/04 16:21,2274
2024/12/04 16:24,2282
2024/12/04 16:27,2284
2024/12/04 16:30,2286
2024/12/04 16:33,2253
2024/12/04 16:36,1931
2024/12/04 16:39,1875
2024/12/04 16:42,1923
2024/12/04 16:45,1952
2024/12/04 16:48,1946
2024/12/04 16:51,1902
2024/12/04 16:54,1894
2024/12/04 16:57,1939
2024/12/04 17:00,1911
2024/12/04 17:03,1836
2024/12/04 17:06,1889
2024/12/04 17:09,1944
2024/12/04 17:12,1902
2024/12/04 17:15,1838
2024/12/04 17:18,1854
2024/12/04 17:21,1833
2024/12/04 17:24,1869
2024/12/04 17:27,1864
2024/12/04 17:30,1866
2024/12/04 17:33,1859
2024/12/04 17:36,1878
2024/12/04 17:39,1876
2024/12/04 17:42,1894
2024/12/04 17:45,1895
2024/12/04 17:48,1917
2024/12/04 17:51,1911
2024/12/04 17:54,1877
2024/12/04 17:57,1879
2024/12/04 18:00,1891
2024/12/04 18:03,1957
2024/12/04 18:06,1937
2024/12/04 18:09,1859
2024/12/04 18:12,1882
2024/12/04 18:15,1890
2024/12/04 18:18,1836
2024/12/04 18:21,1887
2024/12/04 18:24,1894
2024/12/04 18:27,1856
2024/12/04 18:30,2145
2024/12/04 18:33,2228
2024/12/04 18:36,2242
2024/12/04 18:39,2209
2024/12/04 18:42,2237
2024/12/04 18:45,2214
2024/12/04 18:48,2229
2024/12/04 18:51,2200
2024/12/04 18:54,2235
2024/12/04 18:57,2211
2024/12/04 19:00,1846
2024/12/04 19:03,2001
2024/12/04 19:06,1942
2024/12/04 19:09,1935
2024/12/04 19:12,1941
2024/12/04 19:15,1966
2024/12/04 19:18,1997
2024/12/04 19:21,2001
2024/12/04 19:24,1961
2024/12/04 19:27,1998
2024/12/04 19:30,1957
2024/12/04 19:33,1973
2024/12/04 19:36,1983
2024/12/04 19:39,1964
2024/12/04 19:42,1956
2024/12/04 19:45,1921
2024/12/04 19:48,1915
2024/12/04 19:51,1902
2024/12/04 19:54,1942
2024/12/04 19:57,1945
2024/12/04 20:00,1884
2024/12/04 20:03,1878
2024/12/04 20:06,1846
2024/12/04 20:09,1861
2024/12/04 20:12,1857
2024/12/04 20:15,1826
2024/12/04 20:18,1860
2024/12/04 20:21,1863
2024/12/04 20:24,1887
2024/12/04 20:27,1901
2024/12/04 20:30,1852
2024/12/04 20:33,1822
2024/12/04 20:36,1851
2024/12/04 20:39,1801
2024/12/04 20:42,2069
2024/12/04 20:45,2241
2024/12/04 20:48,2199
2024/12/04 20:51,2232
2024/12/04 20:54,2201
2024/12/04 20:57,2213
2024/12/04 21:00,2203
2024/12/04 21:03,2196
2024/12/04 21:06,2232
2024/12/04 21:09,1785
2024/12/04 21:12,1817
2024/12/04 21:15,1773
2024/12/04 21:18,1789
2024/12/04 21:21,1768
2024/12/04 21:24,1738
2024/12/04 21:27,1732
2024/12/04 21:30,1724
2024/12/04 21:33,1737
2024/12/04 21:36,1698
2024/12/04 21:39,1683
2024/12/04 21:42,1692
2024/12/04 21:45,1694
2024/12/04 21:48,1683
2024/12/04 21:51,1635
2024/12/04 21:54,1648
2024/12/04 21:57,1642
2024/12/04 22:00,1647
2024/12/04 22:03,2188
2024/12/04 22:06,2259
2024/12/04 22:09,2298
2024/12/04 22:12,2313
2024/12/04 22:15,2330
2024/12/04 22:18,2310
2024/12/04 22:21,2356
2024/12/04 22:24,2302
2024/12/04 22:27,2290
2024/12/04 22:30,2289
2024/12/04 22:33,2272
2024/12/04 22:36,2295
2024/12/04 22:39,2226
2024/12/04 22:42,2250
2024/12/04 22:45,2261
2024/12/04 22:48,2210
2024/12/04 22:51,2195
2024/12/04 22:54,2174
2024/12/04 22:57,2167
2024/12/04 23:00,2177
2024/12/04 23:03,1662
2024/12/04 23:06,1904
2024/12/04 23:09,1888
2024/12/04 23:12,1919
2024/12/04 23:15,1902
2024/12/04 23:18,1880
2024/12/04 23:21,1876
2024/12/04 23:24,1867
2024/12/04 23:27,1909
2024/12/04 23:30,1902
2024/12/04 23:33,1925
2024/12/04 23:36,1881
2024/12/04 23:39,1881
2024/12/04 23:42,1866
2024/12/04 23:45,1808
2024/12/04 23:48,1880
2024/12/04 23:51,1888
2024/12/04 23:54,1856
2024/12/04 23:57,1820
