time,pump_1_pressure,pump_2_pressure,pump_3_pressure,pump_4_pressure,pump_1_frequency,pump_2_frequency,pump_3_frequency,pump_4_frequency,sum_pressure,target_pressure,flow
2025/3/16 5:30,0.016,0.397,0.402,0.015,0.02,39.17,39.94,0,0.379,0.38,578.13
2025/3/16 5:30,0.016,0.398,0.403,0.015,0.02,39.16,40.02,0,0.38,0.38,575.23
2025/3/16 5:30,0.016,0.397,0.402,0.015,0.02,39.16,40.03,0,0.379,0.38,578.13
2025/3/16 5:30,0.016,0.397,0.401,0.015,0.02,39.14,39.96,0,0.38,0.38,575.23
2025/3/16 5:30,0.016,0.398,0.402,0.015,0.02,39.13,40.04,0,0.38,0.38,575.81
2025/3/16 5:30,0.016,0.396,0.4,0.015,0.02,39.1,39.93,0,0.379,0.38,583.91
2025/3/16 5:30,0.016,0.397,0.402,0.015,0.02,39.01,39.89,0,0.379,0.38,586.81
2025/3/16 5:30,0.016,0.397,0.403,0.015,0.02,39.04,39.83,0,0.38,0.38,583.91
2025/3/16 5:30,0.016,0.399,0.402,0.015,0.02,39.07,39.96,0,0.379,0.38,585.07
2025/3/16 5:30,0.016,0.396,0.4,0.015,0.02,39.02,39.96,0,0.379,0.38,586.81
2025/3/16 5:30,0.016,0.4,0.404,0.015,0.02,39.03,39.73,0,0.382,0.38,585.07
2025/3/16 5:30,0.016,0.396,0.402,0.015,0.02,39.18,40.06,0,0.382,0.38,591.44
2025/3/16 5:30,0.016,0.396,0.399,0.015,0.02,39.02,40.04,0,0.378,0.38,590.86
2025/3/16 5:30,0.016,0.398,0.403,0.015,0.02,39.03,39.8,0,0.381,0.38,593.75
2025/3/16 5:30,0.016,0.399,0.402,0.015,0.02,39.19,40.07,0,0.382,0.38,596.06
2025/3/16 5:30,0.016,0.397,0.402,0.015,0.02,39.12,39.96,0,0.379,0.38,594.91
2025/3/16 5:30,0.016,0.398,0.402,0.015,0.02,39.16,39.92,0,0.38,0.38,597.22
2025/3/16 5:30,0.016,0.398,0.402,0.015,0.02,39.17,39.96,0,0.381,0.38,594.33
2025/3/16 5:30,0.016,0.398,0.403,0.015,0.02,39.14,40.06,0,0.38,0.38,594.91
2025/3/16 5:30,0.016,0.399,0.401,0.015,0.02,39.14,39.95,0,0.38,0.38,597.8
2025/3/16 5:30,0.016,0.399,0.401,0.015,0.02,39.15,39.87,0,0.381,0.38,598.38
2025/3/16 5:30,0.016,0.398,0.399,0.015,0.02,39.18,40.05,0,0.378,0.38,604.75
2025/3/16 5:30,0.016,0.397,0.4,0.015,0.02,39.1,39.86,0,0.378,0.38,605.9
2025/3/16 5:30,0.016,0.398,0.401,0.015,0.02,39.18,40.2,0,0.382,0.38,611.69
2025/3/16 5:30,0.016,0.395,0.399,0.015,0.02,39.06,40.0,0,0.377,0.38,616.9
2025/3/16 5:30,0.016,0.397,0.402,0.015,0.02,39.08,39.91,0,0.381,0.38,615.16
2025/3/16 5:30,0.016,0.399,0.403,0.015,0.02,39.1,39.91,0,0.381,0.38,609.38
2025/3/16 5:30,0.016,0.4,0.404,0.015,0.02,39.3,40.0,0,0.382,0.38,594.91
2025/3/16 5:30,0.016,0.393,0.404,0.015,0.02,39.18,40.21,0,0.38,0.38,595.49
2025/3/16 5:30,0.016,0.397,0.397,0.015,0.02,38.95,40.02,0,0.378,0.38,593.75
2025/3/16 5:30,0.016,0.401,0.404,0.015,0.02,39.14,39.86,0,0.384,0.38,592.59
2025/3/16 5:30,0.016,0.398,0.403,0.015,0.02,39.28,40.12,0,0.382,0.38,594.33
2025/3/16 5:30,0.016,0.395,0.4,0.015,0.02,39.11,40.14,0,0.377,0.38,597.22
2025/3/16 5:30,0.016,0.396,0.402,0.015,0.02,39.11,39.95,0,0.38,0.38,604.17
2025/3/16 5:30,0.016,0.395,0.401,0.015,0.02,39.08,39.81,0,0.382,0.38,612.85
2025/3/16 5:30,0.016,0.398,0.402,0.015,0.02,39.14,39.96,0,0.381,0.38,617.48
2025/3/16 5:30,0.016,0.397,0.4,0.015,0.02,39.18,39.94,0,0.38,0.38,625.0
2025/3/16 5:30,0.016,0.396,0.403,0.015,0.02,39.18,39.99,0,0.381,0.38,636.57
2025/3/16 5:30,0.016,0.398,0.4,0.015,0.02,39.2,40.02,0,0.38,0.38,644.1
2025/3/16 5:30,0.016,0.4,0.404,0.015,0.02,39.21,39.92,0,0.382,0.38,655.67
2025/3/16 5:30,0.016,0.398,0.404,0.015,0.02,39.24,40.08,0,0.381,0.38,663.77
2025/3/16 5:30,0.016,0.397,0.403,0.015,0.02,39.23,40.15,0,0.38,0.38,671.3
2025/3/16 5:30,0.016,0.398,0.402,0.015,0.02,39.24,40.03,0,0.38,0.38,678.82
2025/3/16 5:30,0.016,0.397,0.403,0.015,0.02,39.19,40.09,0,0.381,0.38,690.39
2025/3/16 5:30,0.016,0.397,0.401,0.015,0.02,39.21,40.13,0,0.379,0.38,699.07
2025/3/16 5:30,0.016,0.397,0.401,0.015,0.02,39.12,39.91,0,0.379,0.38,704.86
2025/3/16 5:30,0.016,0.399,0.402,0.015,0.02,39.23,39.88,0,0.382,0.38,711.81
2025/3/16 5:30,0.016,0.399,0.404,0.015,0.02,39.27,40.1,0,0.382,0.38,726.85
2025/3/16 5:30,0.016,0.396,0.401,0.015,0.02,39.24,40.08,0,0.379,0.38,730.9
2025/3/16 5:30,0.016,0.397,0.402,0.015,0.02,39.21,39.95,0,0.379,0.38,743.06
2025/3/16 5:30,0.016,0.398,0.404,0.015,0.02,39.29,39.95,0,0.382,0.38,754.63
2025/3/16 5:30,0.016,0.397,0.404,0.015,0.02,39.29,40.06,0,0.382,0.38,768.52
2025/3/16 5:30,0.016,0.397,0.402,0.015,0.02,39.32,40.17,0,0.379,0.38,782.41
2025/3/16 5:30,0.016,0.396,0.403,0.015,0.02,39.29,40.06,0,0.38,0.38,798.61
2025/3/16 5:30,0.016,0.398,0.403,0.015,0.02,39.34,40.16,0,0.381,0.38,807.87
2025/3/16 5:30,0.016,0.397,0.403,0.015,0.02,39.3,40.13,0,0.381,0.38,818.29
2025/3/16 5:30,0.016,0.399,0.405,0.015,0.02,39.36,40.11,0,0.383,0.38,838.54
2025/3/16 5:30,0.016,0.4,0.406,0.014,0.02,39.42,40.31,0,0.383,0.38,848.96
2025/3/16 5:30,0.016,0.399,0.404,0.014,0.02,39.36,40.32,0,0.381,0.38,860.53
2025/3/16 5:29,0.016,0.399,0.404,0.014,0.02,39.45,40.28,0,0.383,0.38,872.11
2025/3/16 5:29,0.016,0.401,0.406,0.014,0.02,39.45,40.38,0,0.383,0.38,921.88
2025/3/16 5:29,0.016,0.4,0.407,0.014,0.02,39.47,40.42,0,0.383,0.38,949.07
2025/3/16 5:29,0.016,0.399,0.403,0.014,0.02,39.43,40.49,0,0.382,0.38,991.9
2025/3/16 5:29,0.016,0.4,0.406,0.014,0.02,39.52,40.31,0,0.383,0.38,1022.57
2025/3/16 5:29,0.016,0.403,0.41,0.014,0.02,39.58,40.44,0,0.387,0.38,1084.49
2025/3/16 5:29,0.016,0.403,0.409,0.014,0.02,39.72,40.73,0,0.385,0.38,1199.65
2025/3/16 5:29,0.016,0.402,0.406,0.014,0.02,39.76,40.84,0,0.385,0.38,1284.72
2025/3/16 5:29,0.016,0.405,0.409,0.014,0.02,39.81,40.77,0,0.386,0.38,1352.43
2025/3/16 5:29,0.016,0.405,0.41,0.014,0.02,40.24,41.22,0,0.387,0.38,1637.73
2025/3/16 5:29,0.016,0.407,0.412,0.014,0.02,40.21,41.04,0,0.388,0.38,1453.13
2025/3/16 5:29,0.016,0.409,0.413,0.014,0.02,40.44,41.34,0,0.388,0.38,1739.0
2025/3/16 5:29,0.016,0.408,0.414,0.014,0.02,40.89,41.67,0,0.39,0.38,1826.39
2025/3/16 5:29,0.016,0.403,0.413,0.014,0.02,40.88,42.11,0,0.385,0.38,1894.1
2025/3/16 5:29,0.016,0.405,0.411,0.014,0.02,40.98,41.92,0,0.386,0.38,1921.88
2025/3/16 5:29,0.016,0.414,0.417,0.014,0.02,41.75,42.04,0,0.393,0.38,1928.82
2025/3/16 5:29,0.016,0.405,0.416,0.014,0.02,42.23,43.16,0,0.383,0.38,1927.66
2025/3/16 5:29,0.016,0.403,0.408,0.014,0.02,42.22,43.09,0,0.38,0.38,1927.08
2025/3/16 5:29,0.016,0.403,0.409,0.014,0.02,42.23,43.13,0,0.38,0.38,1923.61
2025/3/16 5:29,0.016,0.402,0.406,0.014,0.02,42.21,43.16,0,0.379,0.38,1920.72
2025/3/16 5:29,0.016,0.403,0.408,0.014,0.02,42.2,43.02,0,0.379,0.38,1917.82
2025/3/16 5:29,0.016,0.403,0.407,0.014,0.02,42.19,43.16,0,0.381,0.38,1913.19
2025/3/16 5:29,0.016,0.403,0.407,0.014,0.02,42.22,43.2,0,0.379,0.38,1912.04
2025/3/16 5:29,0.016,0.404,0.409,0.014,0.02,42.22,43.14,0,0.381,0.38,1921.3
2025/3/16 5:29,0.016,0.402,0.407,0.014,0.02,42.23,43.22,0,0.381,0.38,1922.45
2025/3/16 5:29,0.016,0.402,0.407,0.014,0.02,42.2,43.15,0,0.379,0.38,1922.45
2025/3/16 5:29,0.016,0.404,0.408,0.014,0.02,42.21,43.09,0,0.381,0.38,1924.77
2025/3/16 5:29,0.016,0.403,0.408,0.014,0.02,42.22,43.23,0,0.379,0.38,1940.39
2025/3/16 5:29,0.016,0.402,0.407,0.014,0.02,42.18,43.15,0,0.379,0.38,1948.5
2025/3/16 5:29,0.016,0.402,0.408,0.014,0.02,42.19,43.03,0,0.381,0.38,1952.55
2025/3/16 5:29,0.016,0.404,0.407,0.014,0.02,42.2,43.11,0,0.38,0.38,1954.28
2025/3/16 5:29,0.016,0.403,0.408,0.014,0.02,42.21,43.19,0,0.38,0.38,1953.13
2025/3/16 5:29,0.016,0.402,0.407,0.014,0.02,42.21,43.15,0,0.38,0.38,1948.5
2025/3/16 5:29,0.016,0.401,0.406,0.014,0.02,42.21,43.16,0,0.38,0.38,1948.5
2025/3/16 5:29,0.016,0.402,0.408,0.014,0.02,42.22,43.13,0,0.38,0.38,1934.61
2025/3/16 5:29,0.016,0.403,0.408,0.014,0.02,42.19,43.03,0,0.379,0.38,1943.29
2025/3/16 5:29,0.016,0.401,0.407,0.014,0.02,42.2,43.13,0,0.379,0.38,1923.03
2025/3/16 5:29,0.016,0.404,0.407,0.014,0.02,42.21,43.08,0,0.381,0.38,1920.14
2025/3/16 5:29,0.016,0.403,0.409,0.014,0.02,42.22,43.15,0,0.381,0.38,1914.93
2025/3/16 5:29,0.016,0.403,0.407,0.014,0.02,42.22,43.13,0,0.38,0.38,1909.72
2025/3/16 5:29,0.016,0.402,0.408,0.014,0.02,42.2,43.1,0,0.38,0.38,1907.99
2025/3/16 5:29,0.016,0.402,0.409,0.014,0.02,42.22,43.22,0,0.379,0.38,1909.72
2025/3/16 5:29,0.016,0.402,0.407,0.014,0.02,42.22,43.16,0,0.38,0.38,1911.46
2025/3/16 5:29,0.016,0.403,0.408,0.014,0.02,42.23,43.11,0,0.381,0.38,1914.93
2025/3/16 5:29,0.016,0.404,0.408,0.014,0.02,42.23,43.2,0,0.38,0.38,1916.09
2025/3/16 5:29,0.016,0.401,0.408,0.014,0.02,42.22,43.16,0,0.38,0.38,1920.72
2025/3/16 5:29,0.016,0.402,0.408,0.014,0.02,42.23,43.25,0,0.38,0.38,1927.08
2025/3/16 5:29,0.016,0.402,0.408,0.014,0.02,42.21,43.19,0,0.379,0.38,1932.87
2025/3/16 5:29,0.016,0.402,0.407,0.014,0.02,42.18,43.12,0,0.38,0.38,1936.92
2025/3/16 5:29,0.016,0.403,0.409,0.014,0.02,42.19,43.14,0,0.381,0.38,1933.45
2025/3/16 5:29,0.016,0.402,0.407,0.014,0.02,42.22,43.16,0,0.381,0.38,1929.4
2025/3/16 5:29,0.016,0.403,0.406,0.014,0.02,42.2,43.11,0,0.379,0.38,1928.82
2025/3/16 5:29,0.016,0.402,0.408,0.014,0.02,42.21,43.15,0,0.38,0.38,1927.08
2025/3/16 5:29,0.016,0.402,0.408,0.014,0.02,42.21,43.16,0,0.379,0.38,1927.66
2025/3/16 5:29,0.016,0.403,0.407,0.014,0.02,42.2,43.16,0,0.38,0.38,1927.66
2025/3/16 5:29,0.016,0.402,0.408,0.014,0.02,42.2,43.1,0,0.38,0.38,1928.82
2025/3/16 5:29,0.016,0.401,0.406,0.014,0.02,42.16,43.21,0,0.379,0.38,1936.34
2025/3/16 5:29,0.016,0.402,0.408,0.014,0.02,42.17,43.07,0,0.382,0.38,1943.29
2025/3/16 5:29,0.016,0.403,0.405,0.014,0.02,42.22,43.16,0,0.38,0.38,1943.87
2025/3/16 5:29,0.016,0.402,0.405,0.014,0.02,42.22,43.19,0,0.38,0.38,1943.87
2025/3/16 5:28,0.016,0.402,0.407,0.014,0.02,42.23,43.2,0,0.38,0.38,1935.76
2025/3/16 5:28,0.016,0.403,0.407,0.014,0.02,42.23,43.16,0,0.38,0.38,1926.5
2025/3/16 5:28,0.016,0.403,0.407,0.014,0.02,42.22,43.17,0,0.38,0.38,1920.72
2025/3/16 5:28,0.016,0.402,0.406,0.014,0.02,42.21,43.22,0,0.38,0.38,1916.09
2025/3/16 5:28,0.016,0.403,0.407,0.014,0.02,42.2,43.16,0,0.379,0.38,1911.46
2025/3/16 5:28,0.016,0.404,0.408,0.014,0.02,42.2,43.08,0,0.381,0.38,1906.25
2025/3/16 5:28,0.016,0.402,0.407,0.014,0.02,42.2,43.21,0,0.38,0.38,1905.67
2025/3/16 5:28,0.016,0.402,0.407,0.014,0.02,42.19,43.16,0,0.379,0.38,1905.67
2025/3/16 5:28,0.016,0.402,0.408,0.014,0.02,42.2,43.11,0,0.381,0.38,1905.09
2025/3/16 5:28,0.016,0.402,0.407,0.014,0.02,42.21,43.19,0,0.379,0.38,1907.99
2025/3/16 5:28,0.016,0.403,0.407,0.014,0.02,42.2,43.16,0,0.38,0.38,1916.09
2025/3/16 5:28,0.016,0.403,0.408,0.014,0.02,42.22,43.11,0,0.381,0.38,1921.88
2025/3/16 5:28,0.016,0.404,0.406,0.014,0.02,42.23,43.25,0,0.381,0.38,1914.93
2025/3/16 5:28,0.016,0.402,0.404,0.014,0.02,42.22,43.16,0,0.379,0.38,1902.78
2025/3/16 5:28,0.016,0.403,0.406,0.014,0.02,42.2,43.15,0,0.38,0.38,1906.25
2025/3/16 5:28,0.016,0.403,0.406,0.014,0.02,42.23,43.14,0,0.38,0.38,1913.19
2025/3/16 5:28,0.016,0.403,0.405,0.014,0.02,42.2,43.13,0,0.379,0.38,1913.19
2025/3/16 5:28,0.016,0.403,0.407,0.014,0.02,42.21,43.22,0,0.38,0.38,1913.77
2025/3/16 5:28,0.016,0.402,0.407,0.014,0.02,42.22,43.09,0,0.38,0.38,1928.24
2025/3/16 5:28,0.016,0.402,0.407,0.014,0.02,42.21,43.11,0,0.38,0.38,1931.13
2025/3/16 5:28,0.016,0.402,0.408,0.014,0.02,42.22,43.11,0,0.38,0.38,1931.13
2025/3/16 5:28,0.016,0.403,0.407,0.014,0.02,42.22,43.1,0,0.38,0.38,1930.56
2025/3/16 5:28,0.016,0.403,0.407,0.014,0.02,42.23,43.09,0,0.38,0.38,1926.5
2025/3/16 5:28,0.016,0.402,0.408,0.014,0.02,42.21,43.12,0,0.381,0.38,1924.19
2025/3/16 5:28,0.016,0.402,0.408,0.014,0.02,42.22,43.18,0,0.38,0.38,1920.14
2025/3/16 5:28,0.016,0.402,0.407,0.014,0.02,42.22,43.14,0,0.38,0.38,1918.98
2025/3/16 5:28,0.016,0.401,0.408,0.014,0.02,42.22,43.12,0,0.38,0.38,1917.25
2025/3/16 5:28,0.016,0.403,0.408,0.014,0.02,42.23,43.08,0,0.38,0.38,1920.14
2025/3/16 5:28,0.016,0.403,0.408,0.014,0.02,42.22,43.2,0,0.38,0.38,1916.67
2025/3/16 5:28,0.016,0.403,0.408,0.014,0.02,42.21,43.15,0,0.379,0.38,1916.09
2025/3/16 5:28,0.016,0.403,0.408,0.014,0.02,42.2,43.08,0,0.38,0.38,1917.25
2025/3/16 5:28,0.016,0.402,0.407,0.014,0.02,42.23,43.09,0,0.381,0.38,1916.67
2025/3/16 5:28,0.016,0.403,0.409,0.014,0.02,42.23,43.14,0,0.381,0.38,1916.67
2025/3/16 5:28,0.016,0.403,0.409,0.014,0.02,42.24,43.25,0,0.38,0.38,1917.82
2025/3/16 5:28,0.016,0.402,0.407,0.014,0.02,42.2,43.21,0,0.379,0.38,1923.61
2025/3/16 5:28,0.016,0.402,0.408,0.014,0.02,42.21,43.13,0,0.38,0.38,1932.87
2025/3/16 5:28,0.016,0.403,0.408,0.014,0.02,42.19,43.19,0,0.38,0.38,1934.03
2025/3/16 5:28,0.016,0.403,0.408,0.014,0.02,42.2,43.16,0,0.38,0.38,1934.03
2025/3/16 5:28,0.016,0.403,0.408,0.014,0.02,42.18,43.2,0,0.38,0.38,1933.45
2025/3/16 5:28,0.016,0.401,0.407,0.014,0.02,42.17,43.13,0,0.379,0.38,1932.87
2025/3/16 5:28,0.016,0.402,0.409,0.014,0.02,42.17,43.07,0,0.381,0.38,1929.4
2025/3/16 5:28,0.016,0.403,0.408,0.014,0.02,42.19,43.08,0,0.381,0.38,1921.88
2025/3/16 5:28,0.016,0.402,0.408,0.014,0.02,42.21,43.13,0,0.38,0.38,1918.4
2025/3/16 5:28,0.016,0.402,0.407,0.014,0.02,42.22,43.07,0,0.379,0.38,1915.51
2025/3/16 5:28,0.016,0.403,0.408,0.014,0.02,42.21,43.13,0,0.38,0.38,1907.99
2025/3/16 5:28,0.016,0.402,0.406,0.014,0.02,42.18,43.15,0,0.379,0.38,1910.88
2025/3/16 5:28,0.016,0.403,0.407,0.014,0.02,42.18,43.08,0,0.379,0.38,1905.67
2025/3/16 5:28,0.016,0.403,0.409,0.014,0.02,42.2,43.1,0,0.381,0.38,1905.09
2025/3/16 5:28,0.016,0.403,0.407,0.014,0.02,42.2,43.11,0,0.38,0.38,1904.51
2025/3/16 5:28,0.016,0.402,0.406,0.014,0.02,42.13,43.1,0,0.379,0.38,1911.46
2025/3/16 5:28,0.016,0.402,0.406,0.014,0.02,42.13,43.04,0,0.38,0.38,1916.67
2025/3/16 5:28,0.016,0.403,0.408,0.014,0.02,42.25,42.99,0,0.383,0.38,1910.3
2025/3/16 5:28,0.016,0.405,0.406,0.014,0.02,42.32,43.34,0,0.381,0.38,1913.77
2025/3/16 5:28,0.016,0.401,0.404,0.014,0.02,42.05,43.19,0,0.378,0.38,1913.77
2025/3/16 5:28,0.016,0.403,0.409,0.014,0.02,42.2,43.0,0,0.382,0.38,1915.51
2025/3/16 5:28,0.016,0.403,0.408,0.014,0.02,42.26,43.09,0,0.382,0.38,1905.67
2025/3/16 5:28,0.016,0.402,0.407,0.014,0.02,42.2,43.31,0,0.38,0.38,1905.67
2025/3/16 5:28,0.016,0.401,0.405,0.014,0.02,42.08,43.2,0,0.379,0.38,1906.25
2025/3/16 5:28,0.016,0.404,0.409,0.014,0.02,42.26,43.04,0,0.382,0.38,1906.83
2025/3/16 5:28,0.016,0.404,0.407,0.014,0.02,42.26,43.26,0,0.38,0.38,1907.41
2025/3/16 5:27,0.016,0.403,0.406,0.014,0.02,42.19,43.03,0,0.378,0.38,1912.62
2025/3/16 5:27,0.016,0.402,0.408,0.014,0.02,42.2,43.09,0,0.381,0.38,1915.51
2025/3/16 5:27,0.016,0.402,0.408,0.014,0.02,42.22,43.16,0,0.38,0.38,1918.4
2025/3/16 5:27,0.016,0.403,0.406,0.014,0.02,42.2,43.2,0,0.38,0.38,1924.77
2025/3/16 5:27,0.016,0.402,0.406,0.014,0.02,42.21,43.16,0,0.38,0.38,1934.61
2025/3/16 5:27,0.016,0.403,0.407,0.014,0.02,42.2,43.21,0,0.38,0.38,1938.08
2025/3/16 5:27,0.016,0.403,0.405,0.014,0.02,42.23,43.12,0,0.38,0.38,1939.24
2025/3/16 5:27,0.016,0.402,0.406,0.014,0.02,42.22,43.15,0,0.38,0.38,1939.24
2025/3/16 5:27,0.016,0.402,0.406,0.014,0.02,42.22,43.1,0,0.381,0.38,1940.39
2025/3/16 5:27,0.016,0.402,0.406,0.014,0.02,42.2,43.16,0,0.38,0.38,1945.02
2025/3/16 5:27,0.016,0.401,0.406,0.014,0.02,42.22,43.18,0,0.38,0.38,1947.92
2025/3/16 5:27,0.016,0.402,0.406,0.014,0.02,42.2,43.17,0,0.38,0.38,1947.34
2025/3/16 5:27,0.015,0.403,0.406,0.014,0.02,42.22,43.07,0,0.38,0.38,1951.39
2025/3/16 5:27,0.016,0.402,0.407,0.014,0.02,42.21,43.16,0,0.381,0.38,1958.33
2025/3/16 5:27,0.016,0.403,0.407,0.014,0.02,42.23,43.19,0,0.38,0.38,1956.6
2025/3/16 5:27,0.016,0.402,0.407,0.014,0.02,42.2,43.14,0,0.379,0.38,1952.55
2025/3/16 5:27,0.016,0.403,0.408,0.014,0.02,42.23,43.22,0,0.381,0.38,1953.13
2025/3/16 5:27,0.016,0.402,0.407,0.014,0.02,42.22,43.13,0,0.379,0.38,1952.55
2025/3/16 5:27,0.016,0.403,0.407,0.014,0.02,42.22,43.17,0,0.38,0.38,1948.5
2025/3/16 5:27,0.016,0.402,0.407,0.014,0.02,42.2,43.14,0,0.38,0.38,1947.34
2025/3/16 5:27,0.016,0.402,0.407,0.014,0.02,42.2,43.05,0,0.38,0.38,1947.92
2025/3/16 5:27,0.016,0.403,0.407,0.014,0.02,42.22,43.16,0,0.38,0.38,1941.55
2025/3/16 5:27,0.016,0.403,0.407,0.014,0.02,42.18,43.16,0,0.379,0.38,1934.61
2025/3/16 5:27,0.016,0.403,0.408,0.014,0.02,42.2,43.09,0,0.38,0.38,1931.13
2025/3/16 5:27,0.016,0.403,0.408,0.014,0.02,42.2,43.1,0,0.38,0.38,1927.08
2025/3/16 5:27,0.016,0.402,0.408,0.014,0.02,42.22,43.19,0,0.38,0.38,1921.3
2025/3/16 5:27,0.016,0.403,0.407,0.014,0.02,42.2,43.12,0,0.379,0.38,1927.08
2025/3/16 5:27,0.016,0.403,0.408,0.014,0.02,42.21,43.04,0,0.381,0.38,1931.71
2025/3/16 5:27,0.016,0.402,0.407,0.014,0.02,42.2,43.16,0,0.379,0.38,1932.29
2025/3/16 5:27,0.016,0.402,0.407,0.014,0.02,42.2,43.11,0,0.379,0.38,1936.92
2025/3/16 5:27,0.016,0.402,0.407,0.014,0.02,42.22,43.16,0,0.38,0.38,1956.02
2025/3/16 5:27,0.016,0.403,0.408,0.014,0.02,42.22,43.13,0,0.38,0.38,1965.28
2025/3/16 5:27,0.016,0.403,0.407,0.014,0.02,42.22,43.15,0,0.38,0.38,1970.49
2025/3/16 5:27,0.016,0.402,0.407,0.014,0.02,42.22,43.18,0,0.38,0.38,1971.64
2025/3/16 5:27,0.016,0.403,0.407,0.014,0.02,42.2,43.02,0,0.379,0.38,1965.86
2025/3/16 5:27,0.016,0.402,0.407,0.014,0.02,42.22,43.13,0,0.381,0.38,1965.28
2025/3/16 5:27,0.016,0.402,0.407,0.014,0.02,42.19,43.13,0,0.38,0.38,1957.18
2025/3/16 5:27,0.016,0.404,0.407,0.014,0.02,42.2,43.11,0,0.381,0.38,1949.07
2025/3/16 5:27,0.016,0.402,0.408,0.014,0.02,42.23,43.12,0,0.38,0.38,1936.34
2025/3/16 5:27,0.016,0.403,0.407,0.014,0.02,42.23,43.15,0,0.38,0.38,1921.88
2025/3/16 5:27,0.016,0.402,0.408,0.014,0.02,42.2,43.16,0,0.38,0.38,1921.88
2025/3/16 5:27,0.016,0.402,0.408,0.014,0.02,42.23,43.11,0,0.38,0.38,1924.77
2025/3/16 5:27,0.016,0.402,0.408,0.014,0.02,42.22,43.16,0,0.38,0.38,1921.88
2025/3/16 5:27,0.016,0.403,0.408,0.014,0.02,42.24,43.11,0,0.381,0.38,1913.77
2025/3/16 5:27,0.016,0.402,0.407,0.014,0.02,42.23,43.14,0,0.38,0.38,1913.77
2025/3/16 5:27,0.016,0.403,0.408,0.014,0.02,42.25,43.14,0,0.381,0.38,1918.4
2025/3/16 5:27,0.016,0.402,0.408,0.014,0.02,42.25,43.16,0,0.38,0.38,1931.13
2025/3/16 5:27,0.016,0.402,0.407,0.014,0.02,42.24,43.16,0,0.38,0.38,1932.29
2025/3/16 5:27,0.016,0.402,0.407,0.014,0.02,42.24,43.1,0,0.38,0.38,1932.87
2025/3/16 5:27,0.016,0.402,0.408,0.014,0.02,42.23,43.16,0,0.381,0.38,1938.08
2025/3/16 5:27,0.016,0.403,0.408,0.014,0.02,42.25,43.15,0,0.38,0.38,1957.75
2025/3/16 5:27,0.016,0.404,0.408,0.014,0.02,42.23,43.14,0,0.381,0.38,1957.75
2025/3/16 5:27,0.016,0.402,0.408,0.014,0.02,42.23,43.15,0,0.38,0.38,1958.33
2025/3/16 5:27,0.016,0.403,0.408,0.014,0.02,42.25,43.23,0,0.379,0.38,1954.28
2025/3/16 5:27,0.016,0.403,0.407,0.014,0.02,42.25,43.18,0,0.38,0.38,1952.55
2025/3/16 5:27,0.016,0.403,0.408,0.014,0.02,42.25,43.19,0,0.38,0.38,1940.39
2025/3/16 5:27,0.016,0.402,0.406,0.014,0.02,42.23,43.24,0,0.379,0.38,1932.87
2025/3/16 5:27,0.016,0.402,0.406,0.014,0.02,42.23,43.19,0,0.379,0.38,1932.29
2025/3/16 5:27,0.016,0.403,0.408,0.014,0.02,42.23,43.08,0,0.381,0.38,1932.87
2025/3/16 5:27,0.016,0.403,0.409,0.014,0.02,42.25,43.23,0,0.38,0.38,1928.24
