time,flow
2024-12-05 11:39:07,1756
2024-12-05 11:42:07,1745
2024-12-05 11:45:07,1685
2024-12-05 11:48:07,1808
2024-12-05 11:51:06,1787
2024-12-05 11:54:06,1814
2024-12-05 11:57:07,1732
2024-12-05 12:00:08,1736
2024-12-05 12:03:07,2469
2024-12-05 12:06:07,2530
2024-12-05 12:09:07,2517
2024-12-05 12:12:06,2542
2024-12-05 12:15:07,2478
2024-12-05 12:18:06,2491
2024-12-05 12:21:06,2468
2024-12-05 12:24:07,2459
2024-12-05 12:27:06,2467
2024-12-05 12:30:06,2487
2024-12-05 12:33:07,2463
2024-12-05 12:36:07,2445
2024-12-05 12:39:07,2525
2024-12-05 12:42:07,2458
2024-12-05 12:45:07,2494
2024-12-05 12:48:06,2467
2024-12-05 12:51:06,2427
2024-12-05 12:54:07,2464
2024-12-05 12:57:07,2425
2024-12-05 13:00:06,2440
2024-12-05 13:03:07,2318
2024-12-05 13:06:07,2373
2024-12-05 13:09:07,2387
2024-12-05 13:12:07,2405
2024-12-05 13:15:07,2345
2024-12-05 13:18:07,2467
2024-12-05 13:21:06,2723
2024-12-05 13:24:06,2733
2024-12-05 13:27:06,2767
2024-12-05 13:30:07,2753
2024-12-05 13:33:07,2752
2024-12-05 13:36:07,2798
2024-12-05 13:39:07,2729
2024-12-05 13:42:07,2665
2024-12-05 13:45:07,2647
2024-12-05 13:48:07,2679
2024-12-05 13:51:07,2551
2024-12-05 13:54:07,2283
2024-12-05 13:57:07,2343
2024-12-05 14:00:07,2353
2024-12-05 14:03:06,2359
2024-12-05 14:06:06,2324
2024-12-05 14:09:07,2369
2024-12-05 14:12:06,2321
2024-12-05 14:15:07,2273
2024-12-05 14:18:07,2276
2024-12-05 14:21:07,2323
2024-12-05 14:24:07,2313
2024-12-05 14:27:07,2390
2024-12-05 14:30:06,2377
2024-12-05 14:33:07,2446
2024-12-05 14:36:07,2393
2024-12-05 14:39:07,2400
2024-12-05 14:42:06,2257
2024-12-05 14:45:07,2350
2024-12-05 14:48:06,2318
2024-12-05 14:51:07,2310
2024-12-05 14:54:07,2304
2024-12-05 14:57:06,2329
2024-12-05 15:00:11,2372
2024-12-05 15:03:06,2332
2024-12-05 15:06:07,2368
2024-12-05 15:09:07,2395
2024-12-05 15:12:07,2342
2024-12-05 15:15:07,2367
2024-12-05 15:18:06,2429
2024-12-05 15:21:07,2443
2024-12-05 15:24:06,2470
2024-12-05 15:27:07,2520
2024-12-05 15:30:07,2463
2024-12-05 15:33:07,2473
2024-12-05 15:36:07,2507
2024-12-05 15:39:07,2477
2024-12-05 15:42:07,2471
2024-12-05 15:45:07,2486
2024-12-05 15:48:07,2480
2024-12-05 15:51:06,2501
2024-12-05 15:54:06,2556
2024-12-05 15:57:07,2529
2024-12-05 16:00:06,2497
2024-12-05 16:03:06,1791
2024-12-05 16:06:07,1771
2024-12-05 16:09:07,1742
2024-12-05 16:12:07,1709
2024-12-05 16:15:08,1758
2024-12-05 16:18:06,1828
2024-12-05 16:21:08,1777
2024-12-05 16:24:07,1789
2024-12-05 16:27:06,1756
2024-12-05 16:30:06,1800
2024-12-05 16:33:06,1769
2024-12-05 16:36:07,1737
2024-12-05 16:39:06,1704
2024-12-05 16:42:07,1728
2024-12-05 16:45:07,1697
2024-12-05 16:48:07,1695
2024-12-05 16:51:08,2115
2024-12-05 16:54:07,2119
2024-12-05 16:57:06,2134
2024-12-05 17:00:06,2133
2024-12-05 17:03:06,2182
2024-12-05 17:06:07,2147
2024-12-05 17:09:06,2114
2024-12-05 17:12:07,2110
2024-12-05 17:15:06,2041
2024-12-05 17:18:06,1783
2024-12-05 17:21:07,1751
2024-12-05 17:24:06,1802
2024-12-05 17:27:06,1726
2024-12-05 17:30:06,1722
2024-12-05 17:33:07,1787
2024-12-05 17:36:08,1758
2024-12-05 17:39:08,1706
2024-12-05 17:42:05,1747
2024-12-05 17:45:05,1751
2024-12-05 17:48:06,1701
2024-12-05 17:51:07,1676
2024-12-05 17:54:06,1713
2024-12-05 17:57:07,1751
2024-12-05 18:00:05,1729
2024-12-05 18:03:06,1736
2024-12-05 18:06:07,1779
2024-12-05 18:09:07,1716
2024-12-05 18:12:07,1771
2024-12-05 18:15:07,1781
2024-12-05 18:18:07,1794
2024-12-05 18:21:07,1719
2024-12-05 18:24:07,1721
2024-12-05 18:27:06,1724
2024-12-05 18:30:06,1761
2024-12-05 18:33:07,1787
2024-12-05 18:36:06,1743
2024-12-05 18:39:05,1694
2024-12-05 18:42:06,1734
2024-12-05 18:45:07,1704
2024-12-05 18:48:06,1660
2024-12-05 18:51:07,1722
2024-12-05 18:54:08,1715
2024-12-05 18:57:07,1676
2024-12-05 19:00:06,1753
2024-12-05 19:03:06,1895
2024-12-05 19:06:06,1818
2024-12-05 19:09:07,1820
2024-12-05 19:12:06,1820
2024-12-05 19:15:08,1758
2024-12-05 19:18:07,1785
2024-12-05 19:21:07,1793
2024-12-05 19:24:07,1831
2024-12-05 19:27:07,2219
2024-12-05 19:30:07,2190
2024-12-05 19:33:06,2193
2024-12-05 19:36:08,2179
2024-12-05 19:39:06,2166
2024-12-05 19:42:06,2193
2024-12-05 19:45:07,2252
2024-12-05 19:48:07,2265
2024-12-05 19:51:06,2207
2024-12-05 19:54:06,1806
2024-12-05 19:57:06,1788
2024-12-05 20:00:07,1778
2024-12-05 20:03:06,1767
2024-12-05 20:06:07,1748
2024-12-05 20:09:06,1750
2024-12-05 20:12:07,1758
2024-12-05 20:15:07,1724
2024-12-05 20:18:06,1781
2024-12-05 20:21:06,1754
2024-12-05 20:24:06,1772
2024-12-05 20:27:06,1776
2024-12-05 20:30:07,1730
2024-12-05 20:33:06,1719
2024-12-05 20:36:07,1717
2024-12-05 20:39:06,1801
2024-12-05 20:42:06,1709
2024-12-05 20:45:07,1744
2024-12-05 20:48:08,1699
2024-12-05 20:51:08,1774
2024-12-05 20:54:05,1744
2024-12-05 20:57:05,1730
2024-12-05 21:00:06,1721
2024-12-05 21:03:06,1721
2024-12-05 21:06:06,1759
2024-12-05 21:09:05,1749
2024-12-05 21:12:07,1714
2024-12-05 21:15:07,1744
2024-12-05 21:18:07,1708
2024-12-05 21:21:07,1686
2024-12-05 21:24:06,1637
2024-12-05 21:27:07,1626
2024-12-05 21:30:06,1637
2024-12-05 21:33:06,1611
2024-12-05 21:36:06,1625
2024-12-05 21:39:06,1601
2024-12-05 21:42:06,1608
2024-12-05 21:45:06,1592
2024-12-05 21:48:06,1606
2024-12-05 21:51:07,1647
2024-12-05 21:54:06,1620
2024-12-05 21:57:07,1610
2024-12-05 22:00:06,1597
2024-12-05 22:03:07,2295
2024-12-05 22:06:07,2364
2024-12-05 22:09:07,2335
2024-12-05 22:12:07,2303
2024-12-05 22:15:07,2338
2024-12-05 22:18:07,2264
2024-12-05 22:21:07,2312
2024-12-05 22:24:05,2248
2024-12-05 22:27:06,2236
2024-12-05 22:30:05,2284
2024-12-05 22:33:06,2272
2024-12-05 22:36:06,2266
2024-12-05 22:39:06,2223
2024-12-05 22:42:06,2258
2024-12-05 22:45:06,2147
2024-12-05 22:48:06,2246
2024-12-05 22:51:07,2278
2024-12-05 22:54:06,2205
2024-12-05 22:57:06,2203
2024-12-05 23:00:07,2228
2024-12-05 23:03:06,1784
2024-12-05 23:06:07,1903
2024-12-05 23:09:06,1902
2024-12-05 23:12:06,1886
2024-12-05 23:15:06,1853
2024-12-05 23:18:07,1902
2024-12-05 23:21:07,1871
2024-12-05 23:24:07,1866
2024-12-05 23:27:07,1853
2024-12-05 23:30:06,1872
2024-12-05 23:33:07,1840
2024-12-05 23:36:07,1848
2024-12-05 23:39:08,1836
2024-12-05 23:42:06,1871
2024-12-05 23:45:06,1841
2024-12-05 23:48:06,1857
2024-12-05 23:51:05,1858
2024-12-05 23:54:07,1831
2024-12-05 23:57:06,1851
